2026-06-16 06:00:00 | Battery  | INFO     | Charge current: 23.4A
2026-06-17 12:50:17 | Battery  | INFO     | Discharge current: 78.6A
2026-06-17 12:51:03 | Inverter | INFO     | AC output: 195.9 kW
2026-06-17 12:51:55 | Inverter | INFO     | Grid frequency: 50.01 Hz
2026-06-17 12:52:23 | Battery  | INFO     | SOC reading: 76.0%
2026-06-17 12:52:58 | Battery  | INFO     | SOC reading: 93.8%
2026-06-17 12:53:38 | Site     | INFO     | Heartbeat OK
2026-06-17 12:54:07 | Battery  | INFO     | Charge current: 69.2A
2026-06-17 12:54:51 | Site     | INFO     | Heartbeat OK
2026-06-17 12:55:34 | Battery  | INFO     | Voltage measured: 414.2V
2026-06-17 12:56:02 | Thermal  | INFO     | Temperature reading: 27.1°C
2026-06-17 12:56:43 | Battery  | INFO     | Voltage measured: 423.4V
2026-06-17 12:57:18 | Battery  | INFO     | Charge current: 85.5A
2026-06-17 12:58:00 | BMS      | INFO     | Module 4 balancing active
2026-06-17 12:58:09 | Battery  | INFO     | Charge current: 30.4A
2026-06-17 12:58:20 | BMS      | INFO     | Max cell voltage diff: 0.10V
2026-06-17 12:58:40 | BMS      | WARNING  | Cell imbalance detected in Module 4: 0.10V
2026-06-17 12:58:55 | Battery  | INFO     | Charge current: 18.1A
2026-06-17 12:59:26 | Battery  | INFO     | Charge current: 21.0A
2026-06-17 12:59:55 | Thermal  | INFO     | Coolant loop flow: 7.85 L/min
2026-06-17 13:00:45 | Inverter | INFO     | Grid frequency: 49.97 Hz
2026-06-17 13:01:36 | Battery  | INFO     | SOC reading: 85.8%
2026-06-17 13:02:20 | Battery  | INFO     | Voltage measured: 430.6V
2026-06-17 13:03:00 | Battery  | INFO     | Voltage measured: 416.8V
2026-06-17 13:03:48 | Thermal  | INFO     | Coolant loop flow: 10.03 L/min
2026-06-17 13:04:21 | Battery  | INFO     | Discharge current: 95.7A
2026-06-17 13:05:03 | Battery  | INFO     | SOC reading: 43.8%
2026-06-17 13:05:48 | Battery  | INFO     | Voltage measured: 414.0V
2026-06-17 13:06:34 | Inverter | INFO     | Grid frequency: 50.01 Hz
2026-06-17 13:07:00 | BMS      | INFO     | Module 4 balancing active
2026-06-17 13:07:19 | Battery  | INFO     | Charge current: 10.1A
2026-06-17 13:07:20 | BMS      | INFO     | Max cell voltage diff: 0.11V
2026-06-17 13:07:40 | BMS      | WARNING  | Cell imbalance detected in Module 4: 0.11V
2026-06-17 13:08:00 | Battery  | WARNING  | SOC mismatch across modules
2026-06-17 13:08:04 | Thermal  | INFO     | Temperature reading: 23.3°C
2026-06-17 13:08:35 | Site     | INFO     | Heartbeat OK
2026-06-17 13:09:26 | Inverter | INFO     | Grid frequency: 49.96 Hz
2026-06-17 13:09:54 | Battery  | INFO     | SOC reading: 33.5%
2026-06-17 13:10:39 | Battery  | INFO     | Voltage measured: 419.1V
2026-06-17 13:11:13 | Battery  | INFO     | Discharge current: 82.5A
2026-06-17 13:12:02 | Battery  | INFO     | Voltage measured: 415.4V
2026-06-17 13:12:43 | Battery  | INFO     | Voltage measured: 415.6V
2026-06-17 13:13:15 | Battery  | INFO     | SOC reading: 82.3%
2026-06-17 13:14:06 | Inverter | INFO     | AC output: 144.7 kW
2026-06-17 13:14:54 | Battery  | INFO     | Voltage measured: 451.7V
2026-06-17 13:15:36 | Inverter | INFO     | Grid frequency: 50.03 Hz
2026-06-17 13:16:19 | Thermal  | INFO     | Fan speed: 1150 RPM
2026-06-17 13:17:03 | Battery  | INFO     | Discharge current: 98.0A
2026-06-17 13:17:31 | Battery  | INFO     | Charge current: 65.0A
2026-06-17 13:18:00 | BMS      | INFO     | Module 4 balancing active
2026-06-17 13:18:20 | Battery  | INFO     | Voltage measured: 432.9V
2026-06-17 13:18:20 | BMS      | INFO     | Max cell voltage diff: 0.11V
2026-06-17 13:18:40 | BMS      | WARNING  | Cell imbalance detected in Module 4: 0.11V
2026-06-17 13:19:00 | Inverter | INFO     | AC output: 143.9 kW
2026-06-17 13:19:34 | Thermal  | INFO     | Coolant loop flow: 10.96 L/min
2026-06-17 13:20:11 | Battery  | INFO     | SOC reading: 77.4%
2026-06-17 13:20:44 | Battery  | INFO     | Discharge current: 20.3A
2026-06-17 13:21:30 | Thermal  | INFO     | Coolant loop flow: 10.78 L/min
2026-06-17 13:22:10 | Battery  | INFO     | Voltage measured: 407.4V
2026-06-17 13:22:50 | Inverter | INFO     | AC output: 146.4 kW
2026-06-17 13:23:25 | Battery  | INFO     | Voltage measured: 420.9V
2026-06-17 13:24:06 | Thermal  | INFO     | Temperature reading: 24.3°C
2026-06-17 13:24:38 | Thermal  | INFO     | Coolant loop flow: 8.10 L/min
2026-06-17 13:25:27 | Inverter | INFO     | Grid frequency: 50.00 Hz
2026-06-17 13:26:17 | Thermal  | INFO     | Temperature reading: 24.8°C
2026-06-17 13:27:35 | Battery  | INFO     | SOC reading: 27.5%
2026-06-17 13:28:00 | BMS      | INFO     | Module 4 balancing active
2026-06-17 13:28:14 | Inverter | INFO     | Grid frequency: 49.98 Hz
2026-06-17 13:28:20 | BMS      | INFO     | Max cell voltage diff: 0.11V
2026-06-17 13:28:40 | BMS      | WARNING  | Cell imbalance detected in Module 4: 0.11V
2026-06-17 13:29:03 | Battery  | INFO     | SOC reading: 37.8%
2026-06-17 13:29:49 | Thermal  | INFO     | Fan speed: 936 RPM
2026-06-17 13:30:17 | Inverter | INFO     | Grid frequency: 50.01 Hz
2026-06-17 13:31:04 | Thermal  | INFO     | Temperature reading: 22.9°C
2026-06-17 13:31:43 | Battery  | INFO     | Voltage measured: 432.1V
2026-06-17 13:33:18 | Battery  | INFO     | Charge current: 47.7A
2026-06-17 13:34:03 | Site     | INFO     | Heartbeat OK
2026-06-17 13:34:53 | Site     | INFO     | Heartbeat OK
2026-06-17 13:35:45 | Inverter | INFO     | Grid frequency: 50.04 Hz
2026-06-17 13:36:33 | Thermal  | INFO     | Fan speed: 991 RPM
2026-06-17 13:37:10 | Thermal  | INFO     | Temperature reading: 24.9°C
2026-06-17 13:37:56 | Battery  | INFO     | Charge current: 90.9A
2026-06-17 13:38:37 | Thermal  | INFO     | Temperature reading: 25.0°C
2026-06-17 13:39:27 | Battery  | INFO     | SOC reading: 78.6%
2026-06-17 13:40:00 | BMS      | INFO     | Module 4 balancing active
2026-06-17 13:40:08 | Thermal  | INFO     | Temperature reading: 34.0°C
2026-06-17 13:40:20 | BMS      | INFO     | Max cell voltage diff: 0.12V
2026-06-17 13:40:40 | BMS      | WARNING  | Cell imbalance detected in Module 4: 0.12V
2026-06-17 13:40:49 | Thermal  | INFO     | Temperature reading: 25.7°C
2026-06-17 13:41:00 | Battery  | WARNING  | SOC mismatch across modules
2026-06-17 13:41:38 | Thermal  | INFO     | Coolant loop flow: 10.28 L/min
2026-06-17 13:42:07 | Battery  | INFO     | Discharge current: 41.8A
2026-06-17 13:42:35 | Inverter | INFO     | Grid frequency: 49.97 Hz
2026-06-17 13:43:12 | Battery  | INFO     | Voltage measured: 425.8V
2026-06-17 13:43:42 | Battery  | INFO     | SOC reading: 34.4%
2026-06-17 13:45:00 | Inverter | INFO     | AC output: 101.4 kW
2026-06-17 13:45:32 | Battery  | INFO     | Discharge current: 65.7A
2026-06-17 13:46:41 | Thermal  | INFO     | Temperature reading: 26.8°C
2026-06-17 13:47:22 | Battery  | INFO     | Discharge current: 80.8A
2026-06-17 13:47:50 | Battery  | INFO     | SOC reading: 91.6%
2026-06-17 13:48:29 | Battery  | INFO     | Voltage measured: 415.8V
2026-06-17 13:49:47 | Inverter | INFO     | AC output: 46.5 kW
2026-06-17 13:50:33 | Inverter | INFO     | AC output: 170.9 kW
2026-06-17 13:51:00 | BMS      | INFO     | Module 4 balancing active
2026-06-17 13:51:11 | Inverter | INFO     | Grid frequency: 50.02 Hz
2026-06-17 13:51:20 | BMS      | INFO     | Max cell voltage diff: 0.12V
2026-06-17 13:51:40 | BMS      | WARNING  | Cell imbalance detected in Module 4: 0.12V
2026-06-17 13:51:43 | Inverter | INFO     | AC output: 132.0 kW
2026-06-17 13:52:13 | Thermal  | INFO     | Fan speed: 1531 RPM
2026-06-17 13:52:52 | Battery  | INFO     | Discharge current: 53.6A
2026-06-17 13:53:32 | Thermal  | INFO     | Fan speed: 1655 RPM
2026-06-17 13:54:06 | Battery  | INFO     | Voltage measured: 451.3V
2026-06-17 13:54:41 | Battery  | INFO     | Discharge current: 25.9A
2026-06-17 13:55:32 | Site     | INFO     | Heartbeat OK
2026-06-17 13:56:33 | Site     | INFO     | Heartbeat OK
2026-06-17 13:57:17 | Thermal  | INFO     | Temperature reading: 33.8°C
2026-06-17 13:57:47 | Battery  | INFO     | SOC reading: 86.1%
2026-06-17 13:58:26 | Battery  | INFO     | Discharge current: 30.0A
2026-06-17 13:58:56 | Thermal  | INFO     | Fan speed: 1878 RPM
2026-06-17 13:59:35 | Battery  | INFO     | Voltage measured: 404.5V
2026-06-17 14:00:18 | Battery  | INFO     | SOC reading: 81.8%
2026-06-17 14:01:00 | BMS      | INFO     | Module 4 balancing active
2026-06-17 14:01:08 | Thermal  | INFO     | Coolant loop flow: 9.80 L/min
2026-06-17 14:01:20 | BMS      | INFO     | Max cell voltage diff: 0.12V
2026-06-17 14:01:40 | BMS      | WARNING  | Cell imbalance detected in Module 4: 0.12V
2026-06-17 14:01:55 | Battery  | INFO     | SOC reading: 56.6%
2026-06-17 14:02:37 | Battery  | INFO     | SOC reading: 50.6%
2026-06-17 14:03:28 | Thermal  | INFO     | Fan speed: 2381 RPM
2026-06-17 14:04:03 | Inverter | INFO     | AC output: 136.3 kW
2026-06-17 14:05:03 | Battery  | INFO     | Voltage measured: 435.1V
2026-06-17 14:05:38 | Inverter | INFO     | Grid frequency: 50.01 Hz
2026-06-17 14:06:52 | Battery  | INFO     | SOC reading: 73.7%
2026-06-17 14:07:37 | Battery  | INFO     | Charge current: 35.4A
2026-06-17 14:08:06 | Thermal  | INFO     | Fan speed: 1849 RPM
2026-06-17 14:08:36 | Battery  | INFO     | Voltage measured: 411.0V
2026-06-17 14:09:08 | Battery  | INFO     | Voltage measured: 441.9V
2026-06-17 14:09:39 | Battery  | INFO     | SOC reading: 58.4%
2026-06-17 14:10:13 | Thermal  | INFO     | Fan speed: 1823 RPM
2026-06-17 14:10:46 | Battery  | INFO     | SOC reading: 54.9%
2026-06-17 14:11:30 | Battery  | INFO     | Charge current: 26.2A
2026-06-17 14:12:02 | Battery  | INFO     | Voltage measured: 457.0V
2026-06-17 14:12:30 | Thermal  | INFO     | Temperature reading: 29.7°C
2026-06-17 14:13:00 | Thermal  | INFO     | Temperature reading: 28.6°C
2026-06-17 14:13:00 | BMS      | INFO     | Module 4 balancing active
2026-06-17 14:13:20 | BMS      | INFO     | Max cell voltage diff: 0.13V
2026-06-17 14:13:33 | Battery  | INFO     | Voltage measured: 450.3V
2026-06-17 14:13:40 | BMS      | WARNING  | Cell imbalance detected in Module 4: 0.13V
2026-06-17 14:14:00 | Battery  | WARNING  | SOC mismatch across modules
2026-06-17 14:14:08 | Battery  | INFO     | Voltage measured: 415.4V
2026-06-17 14:14:56 | Battery  | INFO     | SOC reading: 50.0%
2026-06-17 14:15:40 | Battery  | INFO     | Charge current: 73.8A
2026-06-17 14:16:09 | Thermal  | INFO     | Coolant loop flow: 8.00 L/min
2026-06-17 14:16:53 | Battery  | INFO     | SOC reading: 63.7%
2026-06-17 14:17:35 | Thermal  | INFO     | Coolant loop flow: 7.87 L/min
2026-06-17 14:18:13 | Inverter | INFO     | Grid frequency: 49.96 Hz
2026-06-17 14:18:44 | Battery  | INFO     | Charge current: 30.9A
2026-06-17 14:19:31 | Inverter | INFO     | Grid frequency: 50.05 Hz
2026-06-17 14:20:09 | Thermal  | INFO     | Coolant loop flow: 8.00 L/min
2026-06-17 14:21:01 | Thermal  | INFO     | Coolant loop flow: 11.33 L/min
2026-06-17 14:21:36 | Inverter | INFO     | AC output: 58.7 kW
2026-06-17 14:22:10 | Inverter | INFO     | Grid frequency: 49.95 Hz
2026-06-17 14:22:42 | Inverter | INFO     | Grid frequency: 50.04 Hz
2026-06-17 14:23:43 | Battery  | INFO     | Voltage measured: 411.6V
2026-06-17 14:24:14 | Battery  | INFO     | SOC reading: 46.2%
2026-06-17 14:24:49 | Inverter | INFO     | AC output: 136.1 kW
2026-06-17 14:25:00 | BMS      | INFO     | Module 4 balancing active
2026-06-17 14:25:17 | Battery  | INFO     | Voltage measured: 407.3V
2026-06-17 14:25:20 | BMS      | INFO     | Max cell voltage diff: 0.13V
2026-06-17 14:25:40 | BMS      | WARNING  | Cell imbalance detected in Module 4: 0.13V
2026-06-17 14:25:58 | Thermal  | INFO     | Temperature reading: 30.3°C
2026-06-17 14:26:29 | Battery  | INFO     | SOC reading: 34.8%
2026-06-17 14:26:58 | Battery  | INFO     | SOC reading: 29.7%
2026-06-17 14:27:34 | Thermal  | INFO     | Temperature reading: 27.8°C
2026-06-17 14:28:14 | Battery  | INFO     | Charge current: 95.8A
2026-06-17 14:29:00 | Thermal  | INFO     | Fan speed: 1043 RPM
2026-06-17 14:29:46 | Battery  | INFO     | Discharge current: 15.1A
2026-06-17 14:30:35 | Battery  | INFO     | Discharge current: 61.4A
2026-06-17 14:31:22 | Inverter | INFO     | Grid frequency: 49.97 Hz
2026-06-17 14:32:08 | Thermal  | INFO     | Coolant loop flow: 9.83 L/min
2026-06-17 14:32:36 | Thermal  | INFO     | Temperature reading: 21.4°C
2026-06-17 14:33:20 | Battery  | INFO     | Voltage measured: 428.6V
2026-06-17 14:34:03 | Thermal  | INFO     | Coolant loop flow: 9.37 L/min
2026-06-17 14:34:51 | Battery  | INFO     | SOC reading: 30.2%
2026-06-17 14:35:23 | Inverter | INFO     | AC output: 124.1 kW
2026-06-17 14:35:58 | Battery  | INFO     | Charge current: 82.4A
2026-06-17 14:36:00 | BMS      | INFO     | Module 4 balancing active
2026-06-17 14:36:20 | BMS      | INFO     | Max cell voltage diff: 0.14V
2026-06-17 14:36:33 | Battery  | INFO     | Charge current: 32.6A
2026-06-17 14:36:40 | BMS      | WARNING  | Cell imbalance detected in Module 4: 0.14V
2026-06-17 14:37:10 | Thermal  | INFO     | Fan speed: 2821 RPM
2026-06-17 14:37:49 | Battery  | INFO     | Voltage measured: 399.5V
2026-06-17 14:38:37 | Inverter | INFO     | Grid frequency: 49.95 Hz
2026-06-17 14:39:26 | Battery  | INFO     | Voltage measured: 433.9V
2026-06-17 14:40:02 | Inverter | INFO     | Grid frequency: 49.97 Hz
2026-06-17 14:40:41 | Battery  | INFO     | Voltage measured: 400.6V
2026-06-17 14:41:23 | Inverter | INFO     | AC output: 56.3 kW
2026-06-17 14:41:57 | Inverter | INFO     | AC output: 175.6 kW
2026-06-17 14:42:34 | Inverter | INFO     | Grid frequency: 50.01 Hz
2026-06-17 14:43:17 | Inverter | INFO     | AC output: 185.1 kW
2026-06-17 14:44:00 | Battery  | INFO     | SOC reading: 47.3%
2026-06-17 14:44:29 | Battery  | INFO     | Discharge current: 93.4A
2026-06-17 14:45:12 | Battery  | INFO     | Charge current: 38.6A
2026-06-17 14:45:46 | Battery  | INFO     | SOC reading: 23.4%
2026-06-17 14:46:31 | Battery  | INFO     | Discharge current: 92.5A
2026-06-17 14:47:23 | Battery  | INFO     | SOC reading: 50.2%
2026-06-17 14:48:00 | BMS      | INFO     | Module 4 balancing active
2026-06-17 14:48:02 | Thermal  | INFO     | Temperature reading: 31.7°C
2026-06-17 14:48:20 | BMS      | INFO     | Max cell voltage diff: 0.14V
2026-06-17 14:48:40 | BMS      | WARNING  | Cell imbalance detected in Module 4: 0.14V
2026-06-17 14:48:50 | Inverter | INFO     | Grid frequency: 49.95 Hz
2026-06-17 14:49:30 | Battery  | INFO     | Discharge current: 84.4A
2026-06-17 14:50:17 | Battery  | INFO     | SOC reading: 46.8%
2026-06-17 14:51:06 | Thermal  | INFO     | Fan speed: 2016 RPM
2026-06-17 14:51:58 | Battery  | INFO     | SOC reading: 72.9%
2026-06-17 14:53:22 | Battery  | INFO     | Discharge current: 82.1A
2026-06-17 14:54:00 | Inverter | INFO     | Grid frequency: 49.97 Hz
2026-06-17 14:54:46 | Thermal  | INFO     | Temperature reading: 21.1°C
2026-06-17 14:55:16 | Thermal  | INFO     | Fan speed: 2633 RPM
2026-06-17 14:56:08 | Inverter | INFO     | Grid frequency: 50.04 Hz
2026-06-17 14:56:39 | Inverter | INFO     | Grid frequency: 49.98 Hz
2026-06-17 14:57:31 | Battery  | INFO     | Charge current: 23.3A
2026-06-17 14:58:13 | Thermal  | INFO     | Temperature reading: 37.1°C
2026-06-17 14:59:00 | BMS      | INFO     | Module 4 balancing active
2026-06-17 14:59:01 | Battery  | INFO     | Voltage measured: 404.0V
2026-06-17 14:59:20 | BMS      | INFO     | Max cell voltage diff: 0.15V
2026-06-17 14:59:32 | Battery  | INFO     | SOC reading: 84.6%
2026-06-17 14:59:40 | BMS      | WARNING  | Cell imbalance detected in Module 4: 0.15V
2026-06-17 15:00:17 | Battery  | INFO     | Charge current: 42.1A
2026-06-17 15:00:47 | Battery  | INFO     | Charge current: 90.7A
2026-06-17 15:01:32 | Thermal  | INFO     | Temperature reading: 23.6°C
2026-06-17 15:02:17 | Battery  | INFO     | Charge current: 68.9A
2026-06-17 15:03:07 | Battery  | INFO     | Voltage measured: 430.5V
2026-06-17 15:03:48 | Battery  | INFO     | Charge current: 58.0A
2026-06-17 15:04:21 | Battery  | INFO     | SOC reading: 56.8%
2026-06-17 15:05:10 | Battery  | INFO     | Charge current: 77.9A
2026-06-17 15:06:45 | Inverter | INFO     | Grid frequency: 49.96 Hz
2026-06-17 15:07:16 | Battery  | INFO     | Discharge current: 87.4A
2026-06-17 15:08:08 | Battery  | INFO     | Charge current: 98.9A
2026-06-17 15:08:55 | Battery  | INFO     | Discharge current: 81.3A
2026-06-17 15:09:00 | BMS      | INFO     | Module 4 balancing active
2026-06-17 15:09:20 | BMS      | INFO     | Max cell voltage diff: 0.15V
2026-06-17 15:09:29 | Inverter | INFO     | AC output: 68.9 kW
2026-06-17 15:09:40 | BMS      | WARNING  | Cell imbalance detected in Module 4: 0.15V
2026-06-17 15:10:19 | Battery  | INFO     | Discharge current: 69.0A
2026-06-17 15:10:56 | Thermal  | INFO     | Coolant loop flow: 9.77 L/min
2026-06-17 15:11:40 | Thermal  | INFO     | Coolant loop flow: 9.36 L/min
2026-06-17 15:12:12 | Battery  | INFO     | Charge current: 59.1A
2026-06-17 15:12:40 | Inverter | INFO     | Grid frequency: 49.99 Hz
2026-06-17 15:13:16 | Site     | INFO     | Heartbeat OK
2026-06-17 15:13:46 | Inverter | INFO     | Grid frequency: 49.97 Hz
2026-06-17 15:14:21 | Battery  | INFO     | Voltage measured: 445.7V
2026-06-17 15:15:09 | Battery  | INFO     | SOC reading: 92.9%
2026-06-17 15:15:57 | Battery  | INFO     | Voltage measured: 447.6V
2026-06-17 15:16:42 | Thermal  | INFO     | Coolant loop flow: 10.88 L/min
2026-06-17 15:17:17 | Battery  | INFO     | Voltage measured: 420.9V
2026-06-17 15:17:56 | Inverter | INFO     | AC output: 160.7 kW
2026-06-17 15:18:42 | Inverter | INFO     | Grid frequency: 50.00 Hz
2026-06-17 15:19:00 | BMS      | INFO     | Module 4 balancing active
2026-06-17 15:19:20 | BMS      | INFO     | Max cell voltage diff: 0.16V
2026-06-17 15:19:27 | Inverter | INFO     | AC output: 111.0 kW
2026-06-17 15:19:40 | BMS      | WARNING  | Cell imbalance detected in Module 4: 0.16V
2026-06-17 15:19:56 | Battery  | INFO     | Charge current: 71.1A
2026-06-17 15:20:41 | Battery  | INFO     | SOC reading: 70.3%
2026-06-17 15:21:16 | Thermal  | INFO     | Coolant loop flow: 7.74 L/min
2026-06-17 15:21:44 | Thermal  | INFO     | Fan speed: 2747 RPM
2026-06-17 15:23:18 | Battery  | INFO     | Voltage measured: 401.2V
2026-06-17 15:23:55 | Battery  | INFO     | SOC reading: 58.1%
2026-06-17 15:24:37 | Thermal  | INFO     | Temperature reading: 27.5°C
2026-06-17 15:25:13 | Thermal  | INFO     | Coolant loop flow: 10.96 L/min
2026-06-17 15:26:04 | Thermal  | INFO     | Coolant loop flow: 10.92 L/min
2026-06-17 15:26:34 | Inverter | INFO     | Grid frequency: 50.02 Hz
2026-06-17 15:27:08 | Battery  | INFO     | Charge current: 47.8A
2026-06-17 15:27:55 | Battery  | INFO     | Charge current: 80.1A
2026-06-17 15:28:34 | Thermal  | INFO     | Fan speed: 1568 RPM
2026-06-17 15:29:08 | Battery  | INFO     | SOC reading: 78.1%
2026-06-17 15:29:56 | Thermal  | INFO     | Temperature reading: 31.5°C
2026-06-17 15:30:39 | Battery  | INFO     | SOC reading: 86.7%
2026-06-17 15:31:00 | BMS      | INFO     | Module 4 balancing active
2026-06-17 15:31:18 | Inverter | INFO     | AC output: 197.5 kW
2026-06-17 15:31:20 | BMS      | INFO     | Max cell voltage diff: 0.16V
2026-06-17 15:31:40 | BMS      | WARNING  | Cell imbalance detected in Module 4: 0.16V
2026-06-17 15:31:46 | Battery  | INFO     | Voltage measured: 435.0V
2026-06-17 15:32:15 | Battery  | INFO     | Charge current: 55.7A
2026-06-17 15:32:59 | Battery  | INFO     | SOC reading: 76.7%
2026-06-17 15:33:38 | Thermal  | INFO     | Coolant loop flow: 10.66 L/min
2026-06-17 15:34:17 | Thermal  | INFO     | Temperature reading: 30.9°C
2026-06-17 15:35:05 | Thermal  | INFO     | Temperature reading: 31.0°C
2026-06-17 15:35:43 | Battery  | INFO     | SOC reading: 56.7%
2026-06-17 15:36:34 | Thermal  | INFO     | Temperature reading: 26.2°C
